test_id	gene_id	gene	name	description	pseudo	locus	sample_1	sample_2	status	fpkm_KO	fpkm_WT	test_stat	p_value	q_value	significant	dist2Telo	subtelo.HP1
XLOC_004489	XLOC_004489	PF3D7_1307500		"conserved Plasmodium protein, unknown function"	No	Pf3D7_13_v3:338188-338455	KO	WT	OK	197.978	230.546	0.393624	0.6525	0.887956	no	338455	FALSE
XLOC_005549	XLOC_005549	PF3D7_1465400		"conserved Plasmodium protein, unknown function"	No	Pf3D7_14_v3:2646602-2647033	KO	WT	OK	3917.31	4560.86	1.08744	0.20685	0.564498	no	644903	FALSE
XLOC_002307	XLOC_002307	PF3D7_0917200		"conserved Plasmodium membrane protein, unknown function"	No	Pf3D7_09_v3:716324-717506	KO	WT	OK	6.02441	7.01103	0.484406	0.569	0.857201	no	716325	FALSE
XLOC_005306	XLOC_005306	PF3D7_1416900		"prefoldin subunit 2, putative"	No	Pf3D7_14_v3:685436-686368	KO	WT	OK	619.379	720.759	1.1143	0.19375	0.548784	no	686368	FALSE
XLOC_005392	XLOC_005392	PF3D7_1433700		"conserved Plasmodium protein, unknown function"	No	Pf3D7_14_v3:1342483-1348994	KO	WT	OK	7.08135	8.24004	1.0586	0.2198	0.578186	no	1348994	FALSE
XLOC_000291	XLOC_000291	PF3D7_0203400		"conserved Plasmodium protein, unknown function"	No	Pf3D7_02_v3:162064-162900	KO	WT	OK	3825.85	4450.24	1.08466	0.21275	0.569801	no	162900	FALSE
XLOC_005432	XLOC_005432	PF3D7_1442200		"GTP-binding protein, putative"	No	Pf3D7_14_v3:1708527-1711530	KO	WT	OK	17.2645	20.0816	1.07115	0.21945	0.577838	no	1580406	FALSE
XLOC_003757	XLOC_003757	PF3D7_1247100		"conserved Plasmodium protein, unknown function"	No	Pf3D7_12_v3:1949593-1950493	KO	WT	OK	76.1941	88.6228	1.00741	0.2418	0.607187	no	321900	FALSE
XLOC_004149	XLOC_004149	PF3D7_1317100	MCM4	DNA replication licensing factor MCM4	No	Pf3D7_13_v3:711943-714961	KO	WT	OK	76.9069	89.45	1.11223	0.1928	0.547573	no	711944	FALSE
XLOC_002851	XLOC_002851	PF3D7_1007800		"conserved Plasmodium protein, unknown function"	No	Pf3D7_10_v3:311396-314516	KO	WT	OK	17.0285	19.8008	1.07168	0.21765	0.574237	no	314516	FALSE
XLOC_000872	XLOC_000872	PF3D7_0418300		"conserved Plasmodium protein, unknown function"	No	Pf3D7_04_v3:819361-822340	KO	WT	OK	115.378	134.147	1.11462	0.18945	0.542839	no	378150	FALSE
XLOC_002985	XLOC_002985	PF3D7_1032000	RimM	"ribosome maturation factor RimM, putative"	No	Pf3D7_10_v3:1287714-1290045	KO	WT	OK	18.0031	20.9315	1.01496	0.24105	0.606738	no	397611	FALSE
XLOC_003887	XLOC_003887	PF3D7_1214600		"adrenodoxin-type ferredoxin, putative"	No	Pf3D7_12_v3:613560-614574	KO	WT	OK	155.902	181.251	0.931169	0.2789	0.644247	no	614574	FALSE
XLOC_001781	XLOC_001781	PF3D7_0708200		"conserved Plasmodium protein, unknown function"	No	Pf3D7_07_v3:374242-377393	KO	WT	OK	13.3007	15.4611	1.01332	0.23915	0.604534	no	377393	FALSE
XLOC_000593	XLOC_000593	PF3D7_0314200		"conserved Plasmodium protein, unknown function"	No	Pf3D7_03_v3:572665-576823	KO	WT	OK	6.41525	7.45456	0.933068	0.27775	0.644031	no	491148	FALSE
XLOC_003775	XLOC_003775	PF3D7_1250400		"conserved Plasmodium protein, unknown function"	No	Pf3D7_12_v3:2067399-2069370	KO	WT	OK	5.7707	6.70555	0.668728	0.4479	0.786379	no	204094	FALSE
XLOC_001185	XLOC_001185	PF3D7_0523300		"conserved Plasmodium protein, unknown function"	No	Pf3D7_05_v3:970265-970962	KO	WT	OK	428.239	497.589	1.01058	0.24295	0.608599	no	372595	FALSE
XLOC_004052	XLOC_004052	PF3D7_1250100	G377	osmiophilic body protein G377	No	Pf3D7_12_v3:2045069-2054429	KO	WT	OK	3.03288	3.5225	0.956581	0.26365	0.629712	no	217065	FALSE
XLOC_005243	XLOC_005243	PF3D7_1403300		"conserved Plasmodium protein, unknown function"	No	Pf3D7_14_v3:121854-125340	KO	WT	OK	1.94542	2.25942	0.561794	0.51575	0.823796	no	125340	FALSE
XLOC_001701	XLOC_001701	PF3D7_0726300	PMS1	"DNA mismatch repair protein PMS1, putative"	No	Pf3D7_07_v3:1104155-1108364	KO	WT	OK	17.1351	19.9	1.08611	0.20965	0.566453	no	341051	FALSE
XLOC_005281	XLOC_005281	PF3D7_1412400		"conserved Plasmodium protein, unknown function"	No	Pf3D7_14_v3:493970-504345	KO	WT	OK	19.9218	23.1311	1.09904	0.20205	0.559438	no	504345	FALSE
XLOC_005207	XLOC_005207	PF3D7_1478900		unspecified product	No	Pf3D7_14_v3:3247031-3251019	KO	WT	OK	277.214	321.789	1.10318	0.19855	0.554999	no	44904	TRUE
XLOC_003651	XLOC_003651	PF3D7_1227600		"cyclin related protein, putative"	No	Pf3D7_12_v3:1124787-1128340	KO	WT	OK	47.1611	54.7425	1.09924	0.199	0.55538	no	1124788	FALSE
XLOC_005369	XLOC_005369	PF3D7_1428900		"conserved Plasmodium protein, unknown function"	No	Pf3D7_14_v3:1134853-1139191	KO	WT	OK	21.3266	24.7547	1.09896	0.19885	0.555254	no	1139191	FALSE
XLOC_004219	XLOC_004219	PF3D7_1330500		"conserved Plasmodium protein, unknown function"	No	Pf3D7_13_v3:1284987-1287165	KO	WT	OK	21.1018	24.4931	1.03177	0.22785	0.590586	no	1284988	FALSE
XLOC_000326	XLOC_000326	PF3D7_0209400		"conserved protein, unknown function"	No	Pf3D7_02_v3:388423-390611	KO	WT	OK	36.9637	42.8957	1.02293	0.23435	0.598637	no	390611	FALSE
XLOC_004495	XLOC_004495	PF3D7_1308500		"conserved Plasmodium protein, unknown function"	No	Pf3D7_13_v3:393856-394936	KO	WT	OK	27.9424	32.4108	0.878265	0.3113	0.675206	no	394936	FALSE
XLOC_005295	XLOC_005295	PF3D7_1414900		"ATP-dependent protease, putative"	No	Pf3D7_14_v3:601980-605559	KO	WT	OK	19.3129	22.395	1.07471	0.2098	0.566453	no	605559	FALSE
XLOC_001673	XLOC_001673	PF3D7_0721500		"conserved Plasmodium membrane protein, unknown function"	No	Pf3D7_07_v3:928513-930853	KO	WT	OK	2.76908	3.21026	0.535903	0.5367	0.836911	no	516693	FALSE
XLOC_001321	XLOC_001321	PF3D7_0618700		"trafficking protein particle complex subunit 6A, putative"	No	Pf3D7_06_v3:778691-779636	KO	WT	OK	48.6112	56.3503	0.930549	0.2763	0.643045	no	639550	FALSE
XLOC_002504	XLOC_002504	PF3D7_0913900	RRSapi	"arginine--tRNA ligase, putative"	No	Pf3D7_09_v3:594271-597234	KO	WT	OK	23.8789	27.6797	1.06867	0.21435	0.571206	no	597234	FALSE
XLOC_005349	XLOC_005349	PF3D7_1425200		"enoyl-CoA hydratase, putative"	No	Pf3D7_14_v3:983340-984561	KO	WT	OK	11.0393	12.7949	0.666487	0.44205	0.783448	no	984561	FALSE
XLOC_003991	XLOC_003991	PF3D7_1236200		"conserved Plasmodium protein, unknown function"	No	Pf3D7_12_v3:1512199-1516516	KO	WT	OK	830.469	962.457	1.09342	0.20365	0.560895	no	754978	FALSE
XLOC_004632	XLOC_004632	PF3D7_1336400		"RanBPM and CLTH-like protein, putative"	No	Pf3D7_13_v3:1477960-1480024	KO	WT	OK	43.8761	50.8474	0.895867	0.2944	0.658895	no	1445212	FALSE
XLOC_000033	XLOC_000033	PF3D7_0107400		"conserved Apicomplexan protein, unknown function"	No	Pf3D7_01_v3:302936-303398	KO	WT	OK	113.164	131.141	0.793699	0.35855	0.716625	no	302937	FALSE
XLOC_003006	XLOC_003006	PF3D7_1037400		"conserved Plasmodium protein, unknown function"	No	Pf3D7_10_v3:1481762-1485353	KO	WT	OK	7.57784	8.7816	0.914525	0.285	0.651306	no	202303	FALSE
XLOC_004723	XLOC_004723	PF3D7_1354000		"conserved Plasmodium protein, unknown function"	No	Pf3D7_13_v3:2155754-2157542	KO	WT	OK	3.42011	3.96169	0.512775	0.5525	0.848089	no	767694	FALSE
XLOC_001438	XLOC_001438	PF3D7_0607600	SAS6	"spindle assembly abnormal protein 6, putative"	No	Pf3D7_06_v3:313855-316882	KO	WT	OK	12.9092	14.9488	0.954516	0.2637	0.629712	no	316882	FALSE
XLOC_003688	XLOC_003688	PF3D7_1234900		"conserved Plasmodium protein, unknown function"	No	Pf3D7_12_v3:1458232-1459182	KO	WT	OK	510.012	590.432	1.06933	0.21475	0.571985	no	813261	FALSE
XLOC_002647	XLOC_002647	PF3D7_1008500		"conserved Plasmodium membrane protein, unknown function"	No	Pf3D7_10_v3:351702-355593	KO	WT	OK	39.7156	45.9763	1.08251	0.20235	0.559438	no	351703	FALSE
XLOC_002843	XLOC_002843	PF3D7_1006100	NOT5	"CCR4-NOT transcription complex subunit 5, putative"	No	Pf3D7_10_v3:259059-260304	KO	WT	OK	97.27	112.594	0.861683	0.3159	0.679296	no	260304	FALSE
XLOC_002966	XLOC_002966	PF3D7_1028600		"conserved Plasmodium protein, unknown function"	No	Pf3D7_10_v3:1176460-1177849	KO	WT	OK	104.294	120.686	0.849562	0.3264	0.687628	no	509807	FALSE
XLOC_004092	XLOC_004092	PF3D7_1305700		"conserved Plasmodium protein, unknown function"	No	Pf3D7_13_v3:277138-277729	KO	WT	OK	86.8042	100.396	0.887094	0.2974	0.662595	no	277139	FALSE
XLOC_002329	XLOC_002329	PF3D7_0920500		"ADP-ribosylation factor, putative"	No	Pf3D7_09_v3:841535-842655	KO	WT	OK	58.4987	67.6575	0.762809	0.3717	0.726578	no	700199	FALSE
XLOC_004530	XLOC_004530	PF3D7_1315200		"conserved Plasmodium protein, unknown function"	No	Pf3D7_13_v3:639680-642890	KO	WT	OK	11.5373	13.3436	0.976504	0.2611	0.627183	no	642890	FALSE
XLOC_002130	XLOC_002130	PF3D7_0812000		"conserved Plasmodium protein, unknown function"	No	Pf3D7_08_v3:600524-602247	KO	WT	OK	25.827	29.8686	0.942079	0.272	0.640001	no	602247	FALSE
XLOC_003957	XLOC_003957	PF3D7_1229600		"conserved Plasmodium protein, unknown function"	No	Pf3D7_12_v3:1214042-1217715	KO	WT	OK	25.8085	29.8455	1.07013	0.21525	0.572742	no	1053779	FALSE
XLOC_002391	XLOC_002391	PF3D7_0931300		"asparagine-rich antigen, putative"	No	Pf3D7_09_v3:1261026-1261944	KO	WT	OK	9.39645	10.8662	0.52944	0.5406	0.839511	no	280708	FALSE
XLOC_003172	XLOC_003172	PF3D7_1130500	COG2	"conserved oligomeric Golgi complex subunit 2, putative"	No	Pf3D7_11_v3:1171679-1175724	KO	WT	OK	14.9158	17.2463	1.00597	0.2429	0.608599	no	866660	FALSE
XLOC_000567	XLOC_000567	PF3D7_0307900		"conserved Plasmodium protein, unknown function"	No	Pf3D7_03_v3:340027-351652	KO	WT	OK	4.33561	5.01256	1.02853	0.23125	0.595912	no	351652	FALSE
XLOC_004463	XLOC_004463	PF3D7_1302500		"conserved Plasmodium protein, unknown function"	No	Pf3D7_13_v3:131848-140594	KO	WT	OK	32.423	37.4801	1.07	0.2041	0.560895	no	140594	FALSE
XLOC_000915	XLOC_000915	PF3D7_0504200	DDX27	"ATP-dependent RNA helicase DDX27, putative"	No	Pf3D7_05_v3:167648-169502	KO	WT	OK	27.5255	31.8023	0.96588	0.26375	0.629712	no	167649	FALSE
XLOC_003368	XLOC_003368	PF3D7_1119200		"conserved protein, unknown function"	No	Pf3D7_11_v3:722716-723289	KO	WT	OK	254.113	293.576	0.970748	0.2605	0.62716	no	723289	FALSE
XLOC_003542	XLOC_003542	PF3D7_1205300		"conserved Plasmodium protein, unknown function"	No	Pf3D7_12_v3:230462-231407	KO	WT	OK	6.05112	6.99003	0.452988	0.59495	0.867114	no	230463	FALSE
XLOC_005486	XLOC_005486	PF3D7_1452300	DER1-1	DER1-like protein	No	Pf3D7_14_v3:2145165-2146230	KO	WT	OK	4.16437	4.80944	0.421288	0.62415	0.878562	no	1145706	FALSE
XLOC_000477	XLOC_000477	PF3D7_0317700		"CPSF (cleavage and polyadenylation specific factor), subunit A, putative"	No	Pf3D7_03_v3:728258-738076	KO	WT	OK	36.5083	42.1576	1.06422	0.21065	0.567537	no	339712	FALSE
XLOC_001683	XLOC_001683	PF3D7_0723300		"conserved Plasmodium protein, unknown function"	No	Pf3D7_07_v3:975765-978408	KO	WT	OK	12.4625	14.3892	0.931437	0.27535	0.641794	no	469441	FALSE
XLOC_001222	XLOC_001222	PF3D7_0530400		"conserved Plasmodium protein, unknown function"	No	Pf3D7_05_v3:1238632-1243987	KO	WT	OK	5.15168	5.94807	0.904979	0.28735	0.653977	no	99570	FALSE
XLOC_002970	XLOC_002970	PF3D7_1029300		"conserved Plasmodium protein, unknown function"	No	Pf3D7_10_v3:1197824-1200032	KO	WT	OK	30.37	35.0598	1.03256	0.22655	0.589518	no	487624	FALSE
XLOC_001668	XLOC_001668	PF3D7_0720900		"conserved Plasmodium protein, unknown function"	No	Pf3D7_07_v3:901548-902787	KO	WT	OK	55.0611	63.5634	0.907395	0.2883	0.654176	no	543658	FALSE
XLOC_004845	XLOC_004845	PF3D7_1409500		"conserved Plasmodium protein, unknown function"	No	Pf3D7_14_v3:370145-373006	KO	WT	OK	10.1977	11.7703	0.873972	0.3041	0.668491	no	370146	FALSE
XLOC_002717	XLOC_002717	PF3D7_1024000		"conserved Plasmodium protein, unknown function"	No	Pf3D7_10_v3:1014895-1016596	KO	WT	OK	37.7076	43.4927	1.02038	0.23795	0.603511	no	672760	FALSE
XLOC_004235	XLOC_004235	PF3D7_1333200	UBA1	ubiquitin-activating enzyme	No	Pf3D7_13_v3:1362092-1367609	KO	WT	OK	16.8339	19.4165	1.05224	0.224	0.584601	no	1362093	FALSE
XLOC_000586	XLOC_000586	PF3D7_0313200		"conserved Plasmodium protein, unknown function"	No	Pf3D7_03_v3:543240-543942	KO	WT	OK	51.9627	59.9279	0.823439	0.33775	0.700907	no	524029	FALSE
XLOC_003665	XLOC_003665	PF3D7_1230000		"conserved Plasmodium protein, unknown function"	No	Pf3D7_12_v3:1233695-1241287	KO	WT	OK	21.1218	24.3494	1.05187	0.22655	0.589518	no	1037798	FALSE
XLOC_005577	XLOC_005577	PF3D7_1471900		"conserved Plasmodium protein, unknown function"	No	Pf3D7_14_v3:2933161-2939779	KO	WT	OK	6.91792	7.97497	0.993764	0.25445	0.620023	no	352157	FALSE
XLOC_004071	XLOC_004071	PF3D7_1300100	VAR	"erythrocyte membrane protein 1, PfEMP1"	No	Pf3D7_13_v3:21363-28787	KO	WT	NOTEST	0.942763	1.0868	0	1	1	no	21364	TRUE
XLOC_001203	XLOC_001203	PF3D7_0527100	UBC13	"ubiquitin-conjugating enzyme E2 N, putative"	No	Pf3D7_05_v3:1129958-1130754	KO	WT	OK	996.988	1149.16	1.05138	0.2175	0.574237	no	212803	FALSE
XLOC_003351	XLOC_003351	PF3D7_1116200	PDX2	pyridoxine biosynthesis protein PDX2	No	Pf3D7_11_v3:615743-617186	KO	WT	OK	187.58	216.204	0.986205	0.2497	0.615386	no	617186	FALSE
XLOC_004303	XLOC_004303	PF3D7_1348100		"GTPase, putative"	No	Pf3D7_13_v3:1925048-1926780	KO	WT	OK	13.1722	15.1784	0.478777	0.5759	0.862551	no	1000187	FALSE
XLOC_004744	XLOC_004744	PF3D7_1358700	YOP1L	"YOP1-like protein, putative"	No	Pf3D7_13_v3:2326393-2326855	KO	WT	OK	205.024	236.212	0.917753	0.286	0.652749	no	598381	FALSE
XLOC_002865	XLOC_002865	PF3D7_1010800		"50S ribosomal protein L22, mitochondrial, putative"	No	Pf3D7_10_v3:424865-425765	KO	WT	OK	32.2088	37.0904	0.7972	0.3531	0.711694	no	425765	FALSE
XLOC_002324	XLOC_002324	PF3D7_0919600	WBP1	"dolichyl-diphosphooligosaccharide--protein glycosyltransferase, putative"	No	Pf3D7_09_v3:800702-802136	KO	WT	OK	9.0731	10.4451	0.634114	0.4711	0.79945	no	741032	FALSE
XLOC_001825	XLOC_001825	PF3D7_0715800	DMT1	"drug/metabolite transporter, putative"	No	Pf3D7_07_v3:695599-696904	KO	WT	OK	91.3129	105.09	1.03353	0.23055	0.594682	no	696904	FALSE
XLOC_000784	XLOC_000784	PF3D7_0403600		"conserved Plasmodium protein, unknown function"	No	Pf3D7_04_v3:197845-201208	KO	WT	OK	19.2666	22.1701	0.96655	0.26545	0.631633	no	201208	FALSE
XLOC_000977	XLOC_000977	PF3D7_0516100	ATPase1	cation-transporting ATPase 1	No	Pf3D7_05_v3:667485-674861	KO	WT	OK	6.26633	7.20785	0.982171	0.25465	0.620104	no	667486	FALSE
XLOC_002897	XLOC_002897	PF3D7_1016800		"Plasmodium exported protein (PHISTc), unknown function"	No	Pf3D7_10_v3:675292-676417	KO	WT	OK	50.0211	57.5334	0.923417	0.2826	0.648332	no	676417	FALSE
XLOC_002403	XLOC_002403	PF3D7_0934300		"conserved Plasmodium protein, unknown function"	No	Pf3D7_09_v3:1348021-1348459	KO	WT	OK	49.0996	56.4643	0.514761	0.5531	0.848089	no	193713	FALSE
XLOC_001645	XLOC_001645	PF3D7_0716600	SufS	cysteine desulfurase	No	Pf3D7_07_v3:725295-727219	KO	WT	OK	29.158	33.5315	0.965352	0.26195	0.628089	no	719911	FALSE
XLOC_004108	XLOC_004108	PF3D7_1309200	PPM6	"protein phosphatase PPM6, putative"	No	Pf3D7_13_v3:424231-427036	KO	WT	OK	80.9101	93.0454	1.02863	0.227	0.590111	no	424232	FALSE
XLOC_000233	XLOC_000233	PF3D7_0217400		"conserved Plasmodium protein, unknown function"	No	Pf3D7_02_v3:717691-718281	KO	WT	OK	191.073	219.692	0.860648	0.31245	0.675936	no	229410	FALSE
XLOC_004506	XLOC_004506	PF3D7_1310700		"RNA-binding protein, putative"	No	Pf3D7_13_v3:468231-468663	KO	WT	OK	146.827	168.792	0.756641	0.3778	0.730746	no	468663	FALSE
XLOC_005063	XLOC_005063	PF3D7_1453400		"conserved Plasmodium protein, unknown function"	No	Pf3D7_14_v3:2188177-2193949	KO	WT	OK	18.7615	21.562	1.02436	0.2338	0.598543	no	1103758	FALSE
XLOC_004297	XLOC_004297	PF3D7_1346900		"conserved Plasmodium protein, unknown function"	No	Pf3D7_13_v3:1881901-1882657	KO	WT	OK	18.8016	21.6078	0.581224	0.49975	0.816662	no	1043334	FALSE
XLOC_000339	XLOC_000339	PF3D7_0211900		"conserved Plasmodium protein, unknown function"	No	Pf3D7_02_v3:477431-479091	KO	WT	OK	34.9692	40.1876	0.947157	0.2731	0.640086	no	468011	FALSE
XLOC_004683	XLOC_004683	PF3D7_1345900	SPC25	"kinetochore protein SPC25, putative"	No	Pf3D7_13_v3:1835510-1836799	KO	WT	OK	88.0223	101.101	0.895422	0.29585	0.659916	no	1088437	FALSE
XLOC_001220	XLOC_001220	PF3D7_0530000		"conserved Plasmodium protein, unknown function"	No	Pf3D7_05_v3:1224597-1224891	KO	WT	OK	938.086	1077	0.780565	0.35985	0.717943	no	118666	FALSE
XLOC_001842	XLOC_001842	PF3D7_0719800		"conserved Plasmodium protein, unknown function"	No	Pf3D7_07_v3:863451-864813	KO	WT	OK	21.0497	24.1617	0.81923	0.33685	0.699652	no	580394	FALSE
XLOC_005253	XLOC_005253	PF3D7_1405400	MutS	"DNA mismatch repair protein, putative"	No	Pf3D7_14_v3:185436-190368	KO	WT	OK	14.4631	16.5994	0.996301	0.2528	0.61815	no	190368	FALSE
XLOC_003051	XLOC_003051	PF3D7_1106800		"protein kinase, putative"	No	Pf3D7_11_v3:283868-289224	KO	WT	OK	19.6343	22.5327	1.01405	0.23195	0.596266	no	283869	FALSE
XLOC_001930	XLOC_001930	PF3D7_0807400	COQ10	"coenzyme Q-binding protein COQ10 homolog, mitochondrial"	No	Pf3D7_08_v3:384297-385797	KO	WT	OK	6.12635	7.02935	0.307486	0.72025	0.915166	no	384298	FALSE
XLOC_000786	XLOC_000786	PF3D7_0403800		"alpha/beta hydrolase, putative"	No	Pf3D7_04_v3:211514-213854	KO	WT	OK	14.7369	16.9053	0.878979	0.30425	0.668541	no	213854	FALSE
XLOC_001601	XLOC_001601	PF3D7_0707700		"E3 ubiquitin-protein ligase, putative"	No	Pf3D7_07_v3:357699-360585	KO	WT	OK	137.512	157.745	1.01726	0.2289	0.592152	no	357700	FALSE
XLOC_002097	XLOC_002097	PF3D7_0805500		"conserved Plasmodium protein, unknown function"	No	Pf3D7_08_v3:305294-308549	KO	WT	OK	12.9837	14.8907	0.943815	0.2721	0.640001	no	308549	FALSE
XLOC_005318	XLOC_005318	PF3D7_1419600		"conserved Plasmodium protein, unknown function"	No	Pf3D7_14_v3:815323-818245	KO	WT	OK	50.1663	57.5296	0.981487	0.24875	0.614269	no	818245	FALSE
XLOC_004887	XLOC_004887	PF3D7_1417400	EPAC	"rap guanine nucleotide exchange factor, putative, pseudogene"	Yes	Pf3D7_14_v3:714707-725998	KO	WT	OK	4.24978	4.87319	0.961461	0.2608	0.627183	no	714708	FALSE
XLOC_002031	XLOC_002031	PF3D7_0827500		"apicoplast ribosomal protein L21 precursor, putative"	No	Pf3D7_08_v3:1186174-1187125	KO	WT	OK	56.6684	64.9733	0.928474	0.284	0.64986	no	286630	FALSE
XLOC_005390	XLOC_005390	PF3D7_1433400		"conserved Plasmodium membrane protein, unknown function"	No	Pf3D7_14_v3:1312303-1329577	KO	WT	OK	33.285	38.1608	1.01631	0.23565	0.600097	no	1329577	FALSE
XLOC_004544	XLOC_004544	PF3D7_1318100	FD	"ferredoxin, putative"	No	Pf3D7_13_v3:748386-748971	KO	WT	OK	58.1079	66.6175	0.720022	0.40035	0.749524	no	748971	FALSE
XLOC_002912	XLOC_002912	PF3D7_1019800		"tRNA methyltransferase, putative"	No	Pf3D7_10_v3:804327-807582	KO	WT	OK	16.6129	19.0418	0.970925	0.2585	0.62461	no	807582	FALSE
XLOC_004403	XLOC_004403	PF3D7_1366500	NDK	nucleoside diphosphate kinase	No	Pf3D7_13_v3:2661572-2662022	KO	WT	OK	503.318	576.799	0.991379	0.25155	0.617082	no	263663	FALSE
XLOC_004244	XLOC_004244	PF3D7_1335800		"conserved Plasmodium protein, unknown function"	No	Pf3D7_13_v3:1462179-1463991	KO	WT	OK	48.2179	55.2451	0.995389	0.24875	0.614269	no	1462180	FALSE
XLOC_004138	XLOC_004138	PF3D7_1315100	PK9	serine/threonine protein kinase	No	Pf3D7_13_v3:638285-639389	KO	WT	OK	4.11385	4.71247	0.402699	0.6417	0.882919	no	638286	FALSE
XLOC_000630	XLOC_000630	PF3D7_0322300	DGAT	diacylglycerol O-acyltransferase	No	Pf3D7_03_v3:938211-940173	KO	WT	OK	24.7968	28.3996	0.943366	0.2745	0.641104	no	127798	FALSE
XLOC_004159	XLOC_004159	PF3D7_1319000		"conserved Plasmodium protein, unknown function"	No	Pf3D7_13_v3:784109-786992	KO	WT	OK	33.6282	38.512	0.999292	0.24575	0.610715	no	784110	FALSE
XLOC_000603	XLOC_000603	PF3D7_0316400		"conserved Plasmodium protein, unknown function"	No	Pf3D7_03_v3:662125-665152	KO	WT	OK	40.8167	46.7441	1.00122	0.2455	0.610715	no	402819	FALSE
XLOC_003851	XLOC_003851	PF3D7_1207700		blood stage antigen 41-3 precursor	No	Pf3D7_12_v3:351849-354006	KO	WT	OK	16.5761	18.9815	0.680665	0.43385	0.775049	no	354006	FALSE
XLOC_000125	XLOC_000125	PF3D7_0109400		"tubulin-specific chaperone a, putative"	No	Pf3D7_01_v3:374438-375087	KO	WT	OK	446.168	510.909	0.997152	0.2446	0.610715	no	265764	FALSE
XLOC_002388	XLOC_002388	PF3D7_0930800		"conserved Plasmodium membrane protein, unknown function"	No	Pf3D7_09_v3:1225555-1239575	KO	WT	OK	17.3926	19.9129	0.995872	0.2416	0.607187	no	316179	FALSE
XLOC_001909	XLOC_001909	PF3D7_0803400	RAD54	"DNA repair and recombination protein RAD54, putative"	No	Pf3D7_08_v3:212251-215971	KO	WT	OK	25.3555	29.0265	0.996013	0.24585	0.610715	no	212252	FALSE
XLOC_001468	XLOC_001468	PF3D7_0613500		"AP-3 complex subunit beta, putative"	No	Pf3D7_06_v3:548279-552371	KO	WT	OK	27.5169	31.4958	0.99512	0.25035	0.61613	no	552371	FALSE
XLOC_004105	XLOC_004105	PF3D7_1308700		"conserved Plasmodium protein, unknown function"	No	Pf3D7_13_v3:401576-403400	KO	WT	OK	6.82232	7.80787	0.613042	0.48555	0.808134	no	401577	FALSE
XLOC_002505	XLOC_002505	PF3D7_0914100		"conserved Plasmodium protein, unknown function"	No	Pf3D7_09_v3:601075-604576	KO	WT	OK	6.8772	7.87067	0.80508	0.3459	0.706332	no	604576	FALSE
XLOC_004572	XLOC_004572	PF3D7_1324800	DHFS-FPGS	dihydrofolate synthase/folylpolyglutamate synthase	No	Pf3D7_13_v3:1036542-1038531	KO	WT	OK	74.2867	84.9957	0.99247	0.2461	0.611051	no	1038531	FALSE
XLOC_005314	XLOC_005314	PF3D7_1419000		"conserved Plasmodium protein, unknown function"	No	Pf3D7_14_v3:786957-790458	KO	WT	OK	29.1487	33.3449	0.991732	0.24765	0.612893	no	790458	FALSE
XLOC_004993	XLOC_004993	PF3D7_1439000	CTR1	copper transporter	No	Pf3D7_14_v3:1578192-1579175	KO	WT	OK	22.2515	25.4497	0.570119	0.5142	0.823421	no	1578193	FALSE
XLOC_003940	XLOC_003940	PF3D7_1225900		"conserved Plasmodium protein, unknown function"	No	Pf3D7_12_v3:1050279-1052400	KO	WT	OK	9.55417	10.9272	0.735942	0.3945	0.744824	no	1052400	FALSE
XLOC_003935	XLOC_003935	PF3D7_1225000		"conserved Plasmodium protein, unknown function"	No	Pf3D7_12_v3:1012309-1017848	KO	WT	OK	8.97507	10.2634	0.940708	0.2778	0.644031	no	1017848	FALSE
XLOC_000473	XLOC_000473	PF3D7_0316700	YOP1	"protein YOP1, putative"	No	Pf3D7_03_v3:674457-675636	KO	WT	OK	189	216.105	0.974592	0.2578	0.62446	no	393513	FALSE
XLOC_002869	XLOC_002869	PF3D7_1011500		"conserved Plasmodium membrane protein, unknown function"	No	Pf3D7_10_v3:443873-444401	KO	WT	OK	94.7124	108.287	0.768973	0.36595	0.724137	no	444401	FALSE
XLOC_005139	XLOC_005139	PF3D7_1467800		"conserved Plasmodium protein, unknown function"	No	Pf3D7_14_v3:2767399-2767935	KO	WT	OK	2328.63	2661.92	0.879634	0.3038	0.668491	no	524536	FALSE
XLOC_005376	XLOC_005376	PF3D7_1430900	COX2	"cytochrome c oxidase subunit 2, putative"	No	Pf3D7_14_v3:1216652-1217171	KO	WT	OK	135.19	154.521	0.847455	0.32325	0.685615	no	1217171	FALSE
XLOC_004985	XLOC_004985	PF3D7_1437600		"conserved Plasmodium protein, unknown function"	No	Pf3D7_14_v3:1523285-1525046	KO	WT	OK	2.6488	3.02701	0.419055	0.6285	0.879337	no	1523286	FALSE
