geneID,name,tsGenLoc,description,loc,dist2Telo,family,H3K9me3_Salcedo-Amaya_Asex,HP1_Flueck_Asex,H3K9me3.RPKM.Troph.Bunnik,H3K9me3.RPKM.Gam.Bunnik,H3K9me3_Bunnik_Asex,H3K9me3_Bunnik_GC,HP1.RPKM.Schizonts.Fraschka,HP1.RPKM.eGC.Fraschka,HP1.RPKM.lGC.Fraschka,HP1.GeneCluster.Fraschka,HP1_Fraschka_Asex,HP1_Fraschka_eGC,HP1_Fraschka_lGC,H3K9.GamAsex.log2Ratio,HP1.GamAsex.log2Ratio,Repressed_in_GC,Derepressed_in_GC
PF3D7_0825400,PF3D7_0825400 protein,Pf3D7_08_v3: 1096423 - 1097363 (+),"conserved Plasmodium protein, unknown function",secretoryPathway,376382,other,0,0,0.1,0.1,0,0,0.38,0.5,0.39,10,0,0,0,0,0.037474705,0,0
PF3D7_0825700,PF3D7_0825700 protein,Pf3D7_08_v3: 1101887 - 1102804 (-),"conserved Plasmodium protein, unknown function",secretoryPathway,370001,other,0,0,0.1,0.1,0,0,0.42,0.58,0.5,12,0,0,0,0,0.251538767,0,0
PF3D7_0825800,PF3D7_0825800 protein,Pf3D7_08_v3: 1103768 - 1105108 (+),"conserved Plasmodium protein, unknown function",secretoryPathway,369037,other,0,0,0.1,0.1,0,0,0.4,0.65,0.53,11,0,0,0,0,0.40599236,0,0
PF3D7_0825900,PF3D7_0825900 protein,Pf3D7_08_v3: 1106048 - 1107961 (+),"conserved Plasmodium protein, unknown function",0,366757,other,0,0,0.1,0.1,0,0,0.36,0.59,0.44,12,0,0,0,0,0.289506617,0,0
PF3D7_0826000,PF3D7_0826000 protein,Pf3D7_08_v3: 1109276 - 1112794 (+),"conserved Plasmodium protein, unknown function",0,363529,other,0,0,0.1,0.1,0,0,0.38,0.56,0.51,12,0,0,0,0,0.424497829,0,0
PF3D7_0826900,PF3D7_0826900 protein,Pf3D7_08_v3: 1164655 - 1167205 (+),"conserved Plasmodium protein, unknown function",0,308150,other,0,0,0.1,0.1,0,0,0.36,0.43,0.47,10,0,0,0,0,0.38466385,0,0
PF3D7_0827200,PF3D7_0827200 protein,Pf3D7_08_v3: 1177310 - 1180324 (+),"conserved Plasmodium protein, unknown function",0,295495,other,0,0,0.1,0.1,0,0,0.39,0.51,0.47,12,0,0,0,0,0.269186633,0,0
PF3D7_0827300,PF3D7_0827300 protein,Pf3D7_08_v3: 1181295 - 1183796 (+),"conserved Plasmodium protein, unknown function",0,291510,other,0,0,0.1,0.1,0,0,0.33,0.41,0.49,10,0,0,0,0,0.570315725,0,0
PF3D7_0827400,PF3D7_0827400 protein,Pf3D7_08_v3: 1184595 - 1185251 (+),"conserved Plasmodium protein, unknown function",secretoryPathway,288210,other,0,0,9.4,0.1,0,0,0.35,0.52,0.52,12,0,0,0,-6.554588852,0.571156701,0,0
PF3D7_0827600,PF3D7_0827600 protein,Pf3D7_08_v3: 1187623 - 1192925 (-),"conserved Plasmodium protein, unknown function",secretoryPathway,279880,other,0,0,0.1,0.1,0,0,0.35,0.47,0.47,12,0,0,0,0,0.425305835,0,0
PF3D7_0828100,PF3D7_0828100 protein,Pf3D7_08_v3: 1212337 - 1215630 (-),"conserved Plasmodium protein, unknown function",0,257175,other,0,0,0.1,1,0,0,0.47,0.45,0.48,12,0,0,0,3.321928095,0.030373649,0,0
PF3D7_0828300,PF3D7_0828300 protein,Pf3D7_08_v3: 1221025 - 1222683 (-),"conserved Plasmodium protein, unknown function",0,250122,other,0,0,0.1,0.1,0,0,0.37,0.46,0.52,12,0,0,0,0,0.490986353,0,0
PF3D7_0828700,PF3D7_0828700 protein,Pf3D7_08_v3: 1233372 - 1236473 (+),"conserved Plasmodium protein, unknown function",0,239433,other,0,0,0.1,1.3,0,0,0.46,0.59,0.52,11,0,0,0,3.700439718,0.176877762,0,0
PF3D7_0828900,PF3D7_0828900 protein,Pf3D7_08_v3: 1241966 - 1242895 (-),"conserved Plasmodium protein, unknown function",0,229910,other,0,0,0.1,0.1,0,0,0.41,0.49,0.54,12,0,0,0,0,0.397335498,0,0
PF3D7_0829500,PF3D7_0829500 protein,Pf3D7_08_v3: 1260048 - 1266698 (-),"conserved Plasmodium protein, unknown function",intergralMembrane,206107,other,0,0,0.1,0.1,0,0,0.37,0.52,0.46,12,0,0,0,0,0.31410859,0,0
PF3D7_0830400,PF3D7_0830400 protein,Pf3D7_08_v3: 1294022 - 1294722 (+),"conserved Plasmodium protein, unknown function",secretoryPathway,178783,other,0,0,0.1,0.1,0,0,0.3,0.67,0.44,12,0,0,0,0,0.552541023,0,0
PF3D7_0902900,PF3D7_0902900 protein,Pf3D7_09_v3: 127416 - 127724 (+),"conserved Plasmodium protein, unknown function",secretoryPathway,127416,other,0,0,0.1,0.1,0,0,0.45,0.45,0.57,12,0,0,0,0,0.341036918,0,0
PF3D7_0903500,PF3D7_0903500 protein,Pf3D7_09_v3: 162769 - 166923 (+),"conserved Plasmodium protein, unknown function",0,162769,other,0,0,0.1,0.1,0,0,0.39,0.51,0.57,12,0,0,0,0,0.547487795,0,0
PF3D7_0903600,PF3D7_0903600.1 protein,Pf3D7_09_v3: 168493 - 172887 (+),"conserved Plasmodium protein, unknown function",0,168493,other,0,0,0.1,0.1,0,0,0.46,0.51,0.45,12,0,0,0,0,-0.03170886,0,0
PF3D7_0904200,PF3D7_0904200 protein,Pf3D7_09_v3: 197867 - 198816 (+),"conserved Plasmodium protein, unknown function",secretoryPathway,197867,other,0,0,0.1,0.1,0,0,0.45,0.55,0.45,12,0,0,0,0,0,0,0
PF3D7_0905000,PF3D7_0905000 protein,Pf3D7_09_v3: 234501 - 235346 (-),"conserved Plasmodium protein, unknown function",0,235346,other,0,0,0.1,22,0,0,0.28,0.5,0.42,10,0,0,0,7.781359714,0.584962501,0,0
PF3D7_0905500,PF3D7_0905500 protein,Pf3D7_09_v3: 278369 - 279088 (+),"conserved Plasmodium protein, unknown function",secretoryPathway,278369,other,0,0,1,0.1,0,0,0.43,0.5,0.52,12,0,0,0,-3.321928095,0.274174963,0,0
PF3D7_0905800,PF3D7_0905800 protein,Pf3D7_09_v3: 289050 - 292897 (+),"conserved Plasmodium protein, unknown function",0,289050,other,0,0,0.1,0.1,0,0,0.28,0.48,0.5,12,0,0,0,0,0.836501268,0,0
PF3D7_0906200,PF3D7_0906200 protein,Pf3D7_09_v3: 307303 - 309039 (-),"conserved Plasmodium protein, unknown function",secretoryPathway,309039,other,0,0,0.1,12.5,0,0,0.35,0.49,0.51,12,0,0,0,6.965784285,0.543142325,0,0
PF3D7_0906890,PF3D7_0906890 protein,Pf3D7_09_v3: 335071 - 335490 (+),"conserved Plasmodium protein, unknown function",0,335071,other,0,0,5.8,11.2,0,0,0.3,0.42,0.47,10,0,0,0,0.949373927,0.647698256,0,0
PF3D7_0907000,PF3D7_0907000 protein,Pf3D7_09_v3: 337564 - 337920 (+),"conserved Plasmodium protein, unknown function",0,337564,other,0,0,0.1,0.1,0,0,0.2,0.47,0.42,10,0,0,0,0,1.070389328,0,0
PF3D7_0907100,PF3D7_0907100 protein,Pf3D7_09_v3: 338140 - 342408 (-),"conserved Plasmodium protein, unknown function",secretoryPathway,342408,other,0,0,0.1,0.1,0,0,0.41,0.53,0.47,12,0,0,0,0,0.197036847,0,0
PF3D7_0907300,PF3D7_0907300 protein,Pf3D7_09_v3: 350186 - 350962 (-),"conserved Plasmodium protein, unknown function",0,350962,other,0,0,0.1,0.1,0,0,0.34,0.5,0.44,12,0,0,0,0,0.371968777,0,0
PF3D7_0907500,PF3D7_0907500 protein,Pf3D7_09_v3: 356536 - 357683 (-),"conserved Plasmodium protein, unknown function",0,357683,other,0,0,0.1,0.1,0,0,0.47,0.52,0.48,12,0,0,0,0,0.030373649,0,0
PF3D7_0908200,PF3D7_0908200 protein,Pf3D7_09_v3: 378035 - 382996 (+),"conserved Plasmodium protein, unknown function",0,378035,other,0,0,0.1,0.1,0,0,0.25,0.47,0.54,12,0,0,0,0,1.111031312,0,0
PF3D7_0908400,PF3D7_0908400 protein,Pf3D7_09_v3: 388149 - 388736 (+),"conserved Plasmodium protein, unknown function",secretoryPathway,388149,other,0,0,0.1,19.2,0,0,0.36,0.44,0.47,10,0,0,0,7.584962501,0.38466385,0,0
PF3D7_0908500,PF3D7_0908500 protein,Pf3D7_09_v3: 389605 - 397843 (-),"conserved Plasmodium protein, unknown function",0,397843,other,0,0,0.1,0.1,0,0,0.3,0.36,0.54,10,0,0,0,0,0.847996907,0,0
PF3D7_0908900,PF3D7_0908900 protein,Pf3D7_09_v3: 406522 - 409665 (-),"conserved Plasmodium protein, unknown function",0,409665,other,0,0,0.1,3.6,0,0,0.33,0.47,0.49,12,0,0,0,5.169925001,0.570315725,0,0
PF3D7_0909000,PF3D7_0909000 protein,Pf3D7_09_v3: 410326 - 413841 (-),"conserved Plasmodium protein, unknown function",0,413841,other,0,0,0.1,0.1,0,0,0.31,0.56,0.49,12,0,0,0,0,0.660513534,0,0
PF3D7_0909600,PF3D7_0909600 protein,Pf3D7_09_v3: 433238 - 435373 (-),"conserved Plasmodium protein, unknown function",secretoryPathway,435373,other,0,0,0.1,0.1,0,0,0.36,0.43,0.53,10,0,0,0,0,0.557995453,0,0
PF3D7_0910200,PF3D7_0910200 protein,Pf3D7_09_v3: 464559 - 473768 (+),"conserved Plasmodium protein, unknown function",0,464559,other,0,0,0.1,0.1,0,0,0.3,0.57,0.49,12,0,0,0,0,0.707819249,0,0
PF3D7_0910300,PF3D7_0910300 protein,Pf3D7_09_v3: 475671 - 476969 (+),"conserved Plasmodium protein, unknown function",secretoryPathway,475671,other,0,0,0.1,0.1,0,0,0.27,0.52,0.46,12,0,0,0,0,0.768674454,0,0
PF3D7_0911100,PF3D7_0911100 protein,Pf3D7_09_v3: 504412 - 508130 (+),"conserved Plasmodium protein, unknown function",0,504412,other,0,0,0.1,0.1,0,0,0.31,0.59,0.58,11,0,0,0,0,0.903784685,0,0
PF3D7_0911200,PF3D7_0911200 protein,Pf3D7_09_v3: 509934 - 510527 (+),"conserved Plasmodium protein, unknown function",0,509934,other,0,0,0.1,3,0,0,0.27,0.42,0.56,10,0,0,0,4.906890596,1.05246742,0,0
PF3D7_0911400,PF3D7_0911400 protein,Pf3D7_09_v3: 522221 - 526018 (-),"conserved Plasmodium protein, unknown function",0,526018,other,0,0,0.1,0.1,0,0,0.35,0.63,0.52,11,0,0,0,0,0.571156701,0,0
PF3D7_0911500,PF3D7_0911500.1 protein,Pf3D7_09_v3: 526940 - 527978 (-),"conserved Plasmodium protein, unknown function",0,527978,other,0,0,3.1,0.1,0,0,0.29,0.41,0.52,10,0,0,0,-4.95419631,0.842458723,0,0
PF3D7_0911600,PF3D7_0911600 protein,Pf3D7_09_v3: 529912 - 531444 (+),"conserved Plasmodium protein, unknown function",secretoryPathway,529912,other,0,0,0.1,0.1,0,0,0.33,0.45,0.49,10,0,0,0,0,0.570315725,0,0
PF3D7_0911800,PF3D7_0911800 protein,Pf3D7_09_v3: 535851 - 536681 (-),"conserved Plasmodium protein, unknown function",secretoryPathway,536681,other,0,0,0.1,0.1,0,0,0.33,0.53,0.41,12,0,0,0,0,0.313157885,0,0
PF3D7_0912000,PF3D7_0912000 protein,Pf3D7_09_v3: 541033 - 545739 (-),"conserved Plasmodium protein, unknown function",apicoplast,545739,other,0,0,0.1,0.1,0,0,0.27,0.47,0.55,12,0,0,0,0,1.026472211,0,0
PF3D7_0912500,PF3D7_0912500 protein,Pf3D7_09_v3: 556090 - 557958 (+),"conserved Plasmodium protein, unknown function",0,556090,other,0,0,0.1,0.1,0,0,0.31,0.5,0.48,12,0,0,0,0,0.63076619,0,0
PF3D7_0912600,PF3D7_0912600 protein,Pf3D7_09_v3: 559144 - 561979 (+),"conserved Plasmodium protein, unknown function",0,559144,other,0,0,0.1,0.1,0,0,0.33,0.46,0.48,12,0,0,0,0,0.540568381,0,0
PF3D7_0912700,PF3D7_0912700 protein,Pf3D7_09_v3: 562677 - 562934 (+),"conserved Plasmodium protein, unknown function",0,562677,other,0,0,5.7,0.1,0,0,0.34,0.44,0.45,10,0,0,0,-5.832890014,0.404390255,0,0
PF3D7_0913100,PF3D7_0913100 protein,Pf3D7_09_v3: 571031 - 573349 (-),"conserved Plasmodium protein, unknown function",0,573349,other,0,0,0.1,0.1,0,0,0.3,0.54,0.51,12,0,0,0,0,0.765534746,0,0
PF3D7_0913300,PF3D7_0913300 protein,Pf3D7_09_v3: 576960 - 579026 (-),"conserved Plasmodium protein, unknown function",0,579026,other,0,0,0.1,0.1,0,0,0.26,0.51,0.51,12,0,0,0,0,0.971985624,0,0
PF3D7_0913400,PF3D7_0913400 protein,Pf3D7_09_v3: 580760 - 581468 (-),"conserved Plasmodium protein, unknown function",0,581468,other,0,0,0.1,0.1,0,0,0.45,0.4,0.49,10,0,0,0,0,0.122856748,0,0
PF3D7_0913600,PF3D7_0913600 protein,Pf3D7_09_v3: 584726 - 588421 (+),"conserved Plasmodium protein, unknown function",0,584726,other,0,0,0.1,0.1,0,0,0.35,0.47,0.48,12,0,0,0,0,0.455679484,0,0
PF3D7_0913700,PF3D7_0913700 protein,Pf3D7_09_v3: 589263 - 591242 (+),"conserved Plasmodium protein, unknown function",secretoryPathway,589263,other,0,0,0.1,0.1,0,0,0.32,0.47,0.42,10,0,0,0,0,0.392317423,0,0
PF3D7_0913800,PF3D7_0913800 protein,Pf3D7_09_v3: 593107 - 593556 (+),"conserved Plasmodium protein, unknown function",0,593107,other,0,0,1.1,0.1,0,0,0.37,0.47,0.53,12,0,0,0,-3.459431619,0.518467089,0,0
PF3D7_0914100,PF3D7_0914100 protein,Pf3D7_09_v3: 601076 - 604576 (-),"conserved Plasmodium protein, unknown function",0,604576,other,0,0,0.1,0.1,0,0,0.49,0.48,0.45,12,0,0,0,0,-0.122856748,0,0
PF3D7_0914400,PF3D7_0914400 protein,Pf3D7_09_v3: 617963 - 619835 (+),"conserved Plasmodium protein, unknown function",0,617963,other,0,0,0.1,0.1,0,0,0.31,0.55,0.44,12,0,0,0,0,0.505235308,0,0
PF3D7_0914500,PF3D7_0914500 protein,Pf3D7_09_v3: 620788 - 626149 (-),"conserved Plasmodium protein, unknown function",0,626149,other,0,0,0.1,0.1,0,0,0.21,0.42,0.53,10,0,0,0,0,1.335603032,0,0
PF3D7_0915300,PF3D7_0915300 protein,Pf3D7_09_v3: 646951 - 649116 (-),"conserved Plasmodium protein, unknown function",0,649116,other,0,0,0.1,0.1,0,0,0.37,0.38,0.54,10,0,0,0,0,0.545434137,0,0
PF3D7_0915500,PF3D7_0915500 protein,Pf3D7_09_v3: 657418 - 659412 (+),"conserved Plasmodium protein, unknown function",0,657418,other,0,0,0.1,2.9,0,0,0.37,0.52,0.48,12,0,0,0,4.857980995,0.375509135,0,0
PF3D7_0915600,PF3D7_0915600 protein,Pf3D7_09_v3: 660176 - 660892 (+),"conserved Plasmodium protein, unknown function",0,660176,other,0,0,0.1,0.1,0,0,0.22,0.42,0.47,10,0,0,0,0,1.095157233,0,0
PF3D7_0915700,PF3D7_0915700 protein,Pf3D7_09_v3: 661481 - 662326 (-),"conserved Plasmodium protein, unknown function",0,662326,other,0,0,0.1,0.1,0,0,0.32,0.52,0.52,12,0,0,0,0,0.700439718,0,0
PF3D7_0915900,PF3D7_0915900 protein,Pf3D7_09_v3: 665978 - 666478 (+),"conserved Plasmodium protein, unknown function",0,665978,other,0,0,0.1,4.2,0,0,0.28,0.36,0.42,10,0,0,0,5.392317423,0.584962501,0,0
PF3D7_0916200,PF3D7_0916200 protein,Pf3D7_09_v3: 675922 - 679632 (+),"conserved Plasmodium protein, unknown function",secretoryPathway,675922,other,0,0,0.1,0.1,0,0,0.39,0.44,0.5,10,0,0,0,0,0.358453971,0,0
PF3D7_0916300,PF3D7_0916300 protein,Pf3D7_09_v3: 680231 - 681984 (-),"conserved Plasmodium protein, unknown function",intergralMembrane,681984,other,0,0,3.2,0.1,0,0,0.43,0.42,0.47,10,0,0,0,-5,0.128324097,0,0
PF3D7_0916400,PF3D7_0916400 protein,Pf3D7_09_v3: 683562 - 691121 (+),"conserved Plasmodium protein, unknown function",0,683562,other,0,0,0.1,0.1,0,0,0.31,0.5,0.49,12,0,0,0,0,0.660513534,0,0
PF3D7_0916800,PF3D7_0916800 protein,Pf3D7_09_v3: 703368 - 703517 (+),"conserved Plasmodium protein, unknown function",0,703368,other,0,0,4,0.1,0,0,0.26,0.44,0.45,10,0,0,0,-5.321928095,0.791413378,0,0
PF3D7_0916900,PF3D7_0916900 protein,Pf3D7_09_v3: 705357 - 706355 (+),"conserved Plasmodium protein, unknown function",0,705357,other,0,0,0.1,14.4,0,0,0.32,0.45,0.44,10,0,0,0,7.169925001,0.459431619,0,0
PF3D7_0917000,PF3D7_0917000 protein,Pf3D7_09_v3: 706592 - 712072 (-),"conserved Plasmodium protein, unknown function",0,712072,other,0,0,0.1,0.1,0,0,0.32,0.43,0.52,10,0,0,0,0,0.700439718,0,0
PF3D7_0917400,PF3D7_0917400 protein,Pf3D7_09_v3: 720990 - 724865 (+),"conserved Plasmodium protein, unknown function",0,720990,other,0,0,0.1,0.1,0,0,0.41,0.38,0.47,10,0,0,0,0,0.197036847,0,0
PF3D7_0917500,PF3D7_0917500 protein,Pf3D7_09_v3: 726703 - 728748 (+),"conserved Plasmodium protein, unknown function",0,726703,other,0,0,0.1,0.1,0,0,0.24,0.45,0.46,10,0,0,0,0,0.938599455,0,0
PF3D7_0917800,PF3D7_0917800 protein,Pf3D7_09_v3: 734629 - 735942 (+),"conserved Plasmodium protein, unknown function",0,734629,other,0,0,2.3,15,0,0,0.35,0.52,0.44,12,0,0,0,2.705256734,0.330148602,0,0
PF3D7_0918400,PF3D7_0918400 protein,Pf3D7_09_v3: 754297 - 760269 (+),"conserved Plasmodium protein, unknown function",secretoryPathway,754297,other,0,0,0.1,0.1,0,0,0.32,0.44,0.45,10,0,0,0,0,0.491853096,0,0
PF3D7_0918700,PF3D7_0918700 protein,Pf3D7_09_v3: 769452 - 772105 (+),"conserved Plasmodium protein, unknown function",0,769452,other,0,0,0.1,0.1,0,0,0.39,0.57,0.5,12,0,0,0,0,0.358453971,0,0
PF3D7_0920300,PF3D7_0920300 protein,Pf3D7_09_v3: 831669 - 832648 (+),"conserved Plasmodium protein, unknown function",secretoryPathway,710066,other,0,0,0.1,14.9,0,0,0.26,0.41,0.47,10,0,0,0,7.21916852,0.854149134,0,0
PF3D7_0920400,PF3D7_0920400 protein,Pf3D7_09_v3: 833754 - 839312 (+),"conserved Plasmodium protein, unknown function",0,707981,other,0,0,0.1,0.1,0,0,0.44,0.48,0.57,12,0,0,0,0,0.373458396,0,0
PF3D7_0920600,PF3D7_0920600 protein,Pf3D7_09_v3: 843541 - 847605 (+),"conserved Plasmodium protein, unknown function",secretoryPathway,698194,other,0,0,0.1,0.1,0,0,0.36,0.49,0.46,12,0,0,0,0,0.353636955,0,0
PF3D7_0920700,PF3D7_0920700 protein,Pf3D7_09_v3: 849515 - 851296 (+),"conserved Plasmodium protein, unknown function",0,692220,other,0,0,0.1,0.1,0,0,0.27,0.48,0.47,12,0,0,0,0,0.79970135,0,0
PF3D7_0921100,PF3D7_0921100 protein,Pf3D7_09_v3: 861392 - 862784 (+),"conserved Plasmodium protein, unknown function",0,680343,other,0,0,0.2,6.9,0,0,0.23,0.55,0.42,12,0,0,0,5.108524457,0.868755467,0,0
PF3D7_0921300,PF3D7_0921300 protein,Pf3D7_09_v3: 871826 - 873450 (+),"conserved Plasmodium protein, unknown function",0,669909,other,0,0,0.1,0.1,0,0,0.48,0.41,0.47,10,0,0,0,0,-0.030373649,0,0
PF3D7_0921500,PF3D7_0921500 protein,Pf3D7_09_v3: 875602 - 876867 (+),"conserved Plasmodium protein, unknown function",secretoryPathway,666133,other,0,0,0.1,0.1,0,0,0.36,0.54,0.43,12,0,0,0,0,0.256339753,0,0
PF3D7_0921700,PF3D7_0921700 protein,Pf3D7_09_v3: 883515 - 885592 (-),"conserved Plasmodium protein, unknown function",secretoryPathway,656143,other,0,0,0.1,0.1,0,0,0.41,0.49,0.47,12,0,0,0,0,0.197036847,0,0
PF3D7_0921900,PF3D7_0921900 protein,Pf3D7_09_v3: 888559 - 889305 (+),"conserved Plasmodium protein, unknown function",0,653176,other,0,0,0.1,0.1,0,0,0.41,0.42,0.52,10,0,0,0,0,0.342887714,0,0
PF3D7_0922300,PF3D7_0922300 protein,Pf3D7_09_v3: 905998 - 908357 (+),"conserved Plasmodium protein, unknown function",secretoryPathway,635737,other,0,0,0.1,0.1,0,0,0.33,0.4,0.45,10,0,0,0,0,0.447458977,0,0
PF3D7_0922800,PF3D7_0922800 protein,Pf3D7_09_v3: 922292 - 935372 (-),"conserved Plasmodium protein, unknown function",secretoryPathway,606363,other,0,0,0.1,0.1,0,0,0.3,0.46,0.43,10,0,0,0,0,0.519374159,0,0
PF3D7_0923400,PF3D7_0923400 protein,Pf3D7_09_v3: 950408 - 953722 (+),"conserved Plasmodium protein, unknown function",0,591327,other,0,0,0.1,4.4,0,0,0.34,0.54,0.55,12,0,0,0,5.459431619,0.693896872,0,0
PF3D7_0924100,PF3D7_0924100 protein,Pf3D7_09_v3: 977869 - 979965 (-),"conserved Plasmodium protein, unknown function",0,561770,other,0,0,0.1,0.1,0,0,0.33,0.37,0.47,10,0,0,0,0,0.510194732,0,0
PF3D7_0924200,PF3D7_0924200 protein,Pf3D7_09_v3: 981152 - 984334 (+),"conserved Plasmodium protein, unknown function",0,560583,other,0,0,0.1,0.1,0,0,0.31,0.55,0.51,12,0,0,0,0,0.718229032,0,0
PF3D7_0924400,PF3D7_0924400 protein,Pf3D7_09_v3: 988977 - 992915 (+),"conserved Plasmodium protein, unknown function",0,552758,other,0,0,0.1,0.1,0,0,0.29,0.65,0.49,11,0,0,0,0,0.756728849,0,0
PF3D7_0924600,PF3D7_0924600 protein,Pf3D7_09_v3: 999463 - 1005845 (+),"conserved Plasmodium protein, unknown function",0,542272,other,0,0,0.1,0.1,0,0,0.51,0.52,0.56,11,0,0,0,0,0.13492958,0,0
PF3D7_0925000,PF3D7_0925000 protein,Pf3D7_09_v3: 1012118 - 1013863 (+),"conserved Plasmodium protein, unknown function",0,529617,other,0,0,2.7,0.1,0,0,0.41,0.48,0.48,12,0,0,0,-4.754887502,0.227410496,0,0
PF3D7_0925100,PF3D7_0925100 protein,Pf3D7_09_v3: 1014478 - 1015518 (-),"conserved Plasmodium protein, unknown function",intergralMembrane,526217,other,0,0,0.1,0.1,0,0,0.31,0.41,0.51,10,0,0,0,0,0.718229032,0,0
PF3D7_0925800,PF3D7_0925800 protein,Pf3D7_09_v3: 1033315 - 1038579 (+),"conserved Plasmodium protein, unknown function",0,508420,other,0,0,0.1,0.1,0,0,0.27,0.41,0.43,10,0,0,0,0,0.671377253,0,0
PF3D7_0925900,PF3D7_0925900 protein,Pf3D7_09_v3: 1040713 - 1041516 (+),"conserved Plasmodium protein, unknown function",secretoryPathway,501022,other,0,0,0.1,0.1,0,0,0.33,0.54,0.57,11,0,0,0,0,0.788495895,0,0
PF3D7_0926200,PF3D7_0926200 protein,Pf3D7_09_v3: 1063053 - 1063208 (+),"conserved Plasmodium protein, unknown function",secretoryPathway,478682,other,0,0,5.8,0.1,0,0,0.39,0.49,0.44,12,0,0,0,-5.857980995,0.1740294,0,0
PF3D7_0926500,PF3D7_0926500 protein,Pf3D7_09_v3: 1075915 - 1081683 (-),"conserved Plasmodium protein, unknown function",secretoryPathway,460052,other,0,0,0.1,0.1,0,0,0.39,0.55,0.59,11,0,0,0,0,0.59724083,0,0
PF3D7_0926800,PF3D7_0926800 protein,Pf3D7_09_v3: 1092844 - 1096521 (-),"conserved Plasmodium protein, unknown function",0,445214,other,0,0,0.1,0.1,0,0,0.32,0.46,0.5,12,0,0,0,0,0.64385619,0,0
PF3D7_0927100,PF3D7_0927100 protein,Pf3D7_09_v3: 1100253 - 1100831 (-),"conserved Plasmodium protein, unknown function",0,440904,other,0,0,0.1,0.1,0,0,0.36,0.65,0.48,11,0,0,0,0,0.415037499,0,0
PF3D7_0927400,PF3D7_0927400 protein,Pf3D7_09_v3: 1116416 - 1119775 (-),"conserved Plasmodium protein, unknown function",0,421960,other,0,0,0.1,0.1,0,0,0.32,0.48,0.52,12,0,0,0,0,0.700439718,0,0
PF3D7_0927600,PF3D7_0927600 protein,Pf3D7_09_v3: 1123861 - 1125858 (+),"conserved Plasmodium protein, unknown function",0,417874,other,0,0,0.1,0.1,0,0,0.27,0.59,0.41,12,0,0,0,0,0.602664502,0,0
PF3D7_0928100,PF3D7_0928100 protein,Pf3D7_09_v3: 1136966 - 1138183 (-),"conserved Plasmodium protein, unknown function",0,403552,other,0,0,0.1,0.1,0,0,0.42,0.68,0.52,11,0,0,0,0,0.308122295,0,0
PF3D7_0928200,PF3D7_0928200 protein,Pf3D7_09_v3: 1139940 - 1142387 (-),"conserved Plasmodium protein, unknown function",secretoryPathway,399348,other,0,0,0.1,0.1,0,0,0.28,0.34,0.42,10,0,0,0,0,0.584962501,0,0
PF3D7_0928300,PF3D7_0928300 protein,Pf3D7_09_v3: 1143184 - 1144479 (+),"conserved Plasmodium protein, unknown function",0,398551,other,0,0,0.1,0.1,0,0,0.3,0.41,0.39,10,0,0,0,0,0.378511623,0,0
PF3D7_0928500,PF3D7_0928500 protein,Pf3D7_09_v3: 1146239 - 1147197 (-),"conserved Plasmodium protein, unknown function",0,394538,other,0,0,6.3,0.1,0,0,0.29,0.47,0.34,10,0,0,0,-5.977279923,0.229481846,0,0
PF3D7_0928600,PF3D7_0928600 protein,Pf3D7_09_v3: 1148161 - 1148502 (-),"conserved Plasmodium protein, unknown function",0,393233,other,0,0,0.1,0.1,0,0,0.34,0.52,0.41,12,0,0,0,0,0.270089163,0,0
PF3D7_0928700,PF3D7_0928700 protein,Pf3D7_09_v3: 1150648 - 1155153 (-),"conserved Plasmodium protein, unknown function",0,386582,other,0,0,0.1,1.5,0,0,0.29,0.37,0.56,10,0,0,0,3.906890596,0.949373927,0,0
PF3D7_0929100,PF3D7_0929100 protein,Pf3D7_09_v3: 1163570 - 1165475 (+),"conserved Plasmodium protein, unknown function",0,378165,other,0,0,0.1,0.1,0,0,0.33,0.58,0.45,12,0,0,0,0,0.447458977,0,0
PF3D7_0929300,PF3D7_0929300 protein,Pf3D7_09_v3: 1171339 - 1173483 (+),"conserved Plasmodium protein, unknown function",secretoryPathway,370396,other,0,0,0.1,0.1,0,0,0.32,0.48,0.46,12,0,0,0,0,0.523561956,0,0
PF3D7_0929700,PF3D7_0929700 protein,Pf3D7_09_v3: 1185107 - 1186159 (-),"conserved Plasmodium protein, unknown function",0,355576,other,0,0,0.1,17.1,0,0,0.46,0.42,0.51,10,0,0,0,7.417852515,0.148863386,0,0
PF3D7_0929800,PF3D7_0929800 protein,Pf3D7_09_v3: 1186606 - 1186902 (-),"conserved Plasmodium protein, unknown function",secretoryPathway,354833,other,0,0,20.9,38.5,0,0,0.35,0.33,0.46,10,0,0,0,0.881355504,0.394278939,0,0
PF3D7_0929900,PF3D7_0929900 protein,Pf3D7_09_v3: 1187663 - 1188850 (+),"conserved Plasmodium protein, unknown function",secretoryPathway,354072,other,0,0,0.1,7.2,0,0,0.26,0.41,0.48,10,0,0,0,6.169925001,0.884522783,0,0
PF3D7_0930100,PF3D7_0930100 protein,Pf3D7_09_v3: 1191787 - 1195239 (-),"conserved Plasmodium protein, unknown function",secretoryPathway,346496,other,0,0,0.1,0.1,0,0,0.21,0.46,0.47,10,0,0,0,0,1.162271429,0,0
