geneID,name,tsGenLoc,chr,start,stop,strand,upstreamGenLoc,type,exons,tsLength,spliceAlt,pseudo,description,tmDom,signalP,loc,dist2Telo,subtelo.HP1,altName,ap2gMotifs_1k,ap2gMotifs_3k,family,cvge,heterochrom,hda2KD,hp1KD,combined,trophPep,egcPep,lgcPep,eGC.Troph.ratio,lGC.Troph.ratio,ap2gDD.t3h,ap2gDD.t9h,ap2gDD.t15h,ap2gDD.t21h,ap2gDD.t27h,ap2gDD.t33h,ap2gDD.t39h,ap2gDD.t45h,ap2gDD.t57h,ap2gDD.t69h,ap2gDD.t81h
PF3D7_0728900,PF3D7_0728900 protein,Pf3D7_07_v3: 1232272 - 1234672 (-),Pf3D7_07_v3,1232272,1234672,(-),Pf3D7_07_v3: 1235186 - 1234673 (-),protein,8,1479,0,0,"RNA-binding protein, putative",0,0,0,210535,FALSE,PF3D7_0728900 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.19,0.09,0.31,0.29,-0.11,0.13,0.62,0.55,0.03,-0.07,-0.59
PF3D7_0729000,SRP9,Pf3D7_07_v3: 1235699 - 1236707 (+),Pf3D7_07_v3,1235699,1236707,(+),Pf3D7_07_v3: 1235187 - 1235698 (+),protein,5,312,0,0,signal recognition particle subunit SRP9 (SRP9),0,0,0,209508,FALSE,SRP9,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.09,-0.06,0.2,-0.13,-0.2,0.19,0.62,0.71,-0.4,0.23,-0.32
PF3D7_0729100,PF3D7_0729100 protein,Pf3D7_07_v3: 1238446 - 1246188 (+),Pf3D7_07_v3,1238446,1246188,(+),Pf3D7_07_v3: 1236708 - 1238445 (+),protein,1,7743,0,0,"conserved Plasmodium protein, unknown function",0,0,0,206761,FALSE,PF3D7_0729100 protein,3,4,other,0,0,0,0,0,6,16,16,2.40523111,2.40523111,0.05,-0.06,0.15,0.28,0.07,0.03,0.02,-0.13,0.55,0.29,0.04
PF3D7_0729200,AOP,Pf3D7_07_v3: 1247398 - 1248264 (+),Pf3D7_07_v3,1247398,1248264,(+),Pf3D7_07_v3: 1246189 - 1247397 (+),protein,2,723,0,0,1-cys peroxiredoxin (AOP),1,1,apicoplast,197809,FALSE,AOP,2,2,other,0,0,0,0,0,5,6,6,1.254249085,1.254249085,0.1,0.65,0.08,-0.22,-0.17,0.21,0.15,0.61,0.27,-0.64,0.37
PF3D7_0729300,NMD3,Pf3D7_07_v3: 1248837 - 1251503 (-),Pf3D7_07_v3,1248837,1251503,(-),Pf3D7_07_v3: 1252175 - 1251504 (-),protein,1,2667,0,0,"60S ribosomal export protein NMD3, putative (NMD3)",0,0,0,193704,FALSE,NMD3,0,0,ribosome,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.12,0.06,0.02,0.02,0.09,0.29,0.05,-0.25,0.12,-0.22,0.12
PF3D7_0729400,PF3D7_0729400 protein,Pf3D7_07_v3: 1252847 - 1254097 (+),Pf3D7_07_v3,1252847,1254097,(+),Pf3D7_07_v3: 1252176 - 1252846 (+),protein,1,1251,0,0,"ribosome biogenesis protein BRX1 homolog, putative",0,0,0,192360,FALSE,PF3D7_0729400 protein,0,0,ribosome,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.19,0.24,0.13,0.01,0.03,0.37,0.36,0.26,-0.4,-0.25,-0.05
PF3D7_0729500,PF3D7_0729500 protein,Pf3D7_07_v3: 1255371 - 1257653 (+),Pf3D7_07_v3,1255371,1257653,(+),Pf3D7_07_v3: 1254098 - 1255370 (+),protein,1,2283,0,0,"mRNA (N6-adenosine)-methyltransferase, putative",0,0,0,189836,FALSE,PF3D7_0729500 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.18,-0.05,-0.03,-0.04,0.04,0.13,0.14,0.13,-0.01,0.11,0
PF3D7_0729600,PF3D7_0729600 protein,Pf3D7_07_v3: 1258787 - 1259730 (+),Pf3D7_07_v3,1258787,1259730,(+),Pf3D7_07_v3: 1257654 - 1258786 (+),protein,5,492,0,0,"conserved Plasmodium protein, unknown function",0,0,0,186420,FALSE,PF3D7_0729600 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_0729700,PF3D7_0729700 protein,Pf3D7_07_v3: 1260154 - 1262780 (-),Pf3D7_07_v3,1260154,1262780,(-),Pf3D7_07_v3: 1263613 - 1262781 (-),protein,2,2409,0,0,"conserved Plasmodium protein, unknown function",0,0,0,182427,FALSE,PF3D7_0729700 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.04,0.16,-0.2,0.02,0.1,0.31,-0.67,-0.75,-0.1,-0.04,0.03
PF3D7_0729800,PF3D7_0729800 protein,Pf3D7_07_v3: 1264445 - 1264738 (+),Pf3D7_07_v3,1264445,1264738,(+),Pf3D7_07_v3: 1263613 - 1264444 (+),protein,1,294,0,0,"dynein light chain, putative",0,0,0,180762,FALSE,PF3D7_0729800 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.13,-0.03,-0.08,-0.04,0.37,0.04,-0.77,-0.38,-0.21,-0.15,-0.16
PF3D7_0729900,PF3D7_0729900 protein,Pf3D7_07_v3: 1265910 - 1281347 (+),Pf3D7_07_v3,1265910,1281347,(+),Pf3D7_07_v3: 1264739 - 1265909 (+),protein,2,15198,0,0,"dynein heavy chain, putative",0,0,0,179297,FALSE,PF3D7_0729900 protein,0,0,other,0,1,0,0,1,149,0,0,-12.87142683,-12.87142683,-0.13,0,-0.18,0.3,-0.23,-0.17,-0.4,-0.26,0.08,0.77,0.15
PF3D7_0730000,PF3D7_0730000 protein,Pf3D7_07_v3: 1281785 - 1282322 (-),Pf3D7_07_v3,1281785,1282322,(-),Pf3D7_07_v3: 1282618 - 1282323 (-),protein,2,351,0,0,"conserved Plasmodium protein, unknown function",1,0,secretoryPathway,162885,FALSE,PF3D7_0730000 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.1,-0.15,-0.05,-0.09,0.07,0.36,0.43,0.96,-0.08,-0.37,-0.02
PF3D7_0730100,PF3D7_0730100 protein,Pf3D7_07_v3: 1282913 - 1285519 (+),Pf3D7_07_v3,1282913,1285519,(+),Pf3D7_07_v3: 1282619 - 1282912 (+),protein,1,2607,0,0,"tRNA pseudouridine synthase D, putative",0,0,0,162294,FALSE,PF3D7_0730100 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.15,-0.04,-0.22,-0.01,0.14,0.32,0.19,0.05,-0.24,-0.39,0.03
PF3D7_0730200,PF3D7_0730200 protein,Pf3D7_07_v3: 1286057 - 1289399 (-),Pf3D7_07_v3,1286057,1289399,(-),Pf3D7_07_v3: 1293429 - 1289400 (-),protein,4,2577,0,0,"AP-4 complex subunit beta, putative",0,0,0,155808,FALSE,PF3D7_0730200 protein,0,0,other,0,0,0,0,0,5,1,1,-1.318760613,-1.318760613,0.18,0.17,-0.04,-0.1,0.07,0.05,-0.12,0.3,-0.33,0.03,0.23
PF3D7_0730300,AP2-L,Pf3D7_07_v3: 1297459 - 1301454 (+),Pf3D7_07_v3,1297459,1301454,(+),Pf3D7_07_v3: 1293430 - 1297458 (+),protein,1,3996,0,0,transcription factor with AP2 domain(s) (AP2-L),0,0,nucleus,147748,FALSE,AP2-L,1,3,AP2,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.18,0.05,-0.11,-0.14,-0.11,0.1,-0.04,-0.73,0.18,-0.1,-0.15
PF3D7_0730400,PF3D7_0730400 protein,Pf3D7_07_v3: 1304347 - 1305096 (+),Pf3D7_07_v3,1304347,1305096,(+),Pf3D7_07_v3: 1301455 - 1304346 (+),protein,3,477,0,0,"conserved Plasmodium protein, unknown function",0,0,0,140860,FALSE,PF3D7_0730400 protein,0,1,other,0,0,0,0,0,7,0,0,-8.461575936,-8.461575936,0.32,0.36,-0.11,-0.46,-0.03,0.04,-1.21,0.66,-0.68,-0.23,0.22
PF3D7_0730500,PF3D7_0730500 protein,Pf3D7_07_v3: 1305894 - 1314215 (-),Pf3D7_07_v3,1305894,1314215,(-),Pf3D7_07_v3: 1316137 - 1314216 (-),protein,1,8322,0,0,"conserved Plasmodium protein, unknown function",0,0,0,130992,FALSE,PF3D7_0730500 protein,1,1,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.08,0.16,0.16,-0.16,-0.02,-0.2,-0.35,-0.56,0.24,-0.06,0.03
PF3D7_0730600,PF3D7_0730600 tRNA,Pf3D7_07_v3: 1318059 - 1318131 (+),Pf3D7_07_v3,1318059,1318131,(+),Pf3D7_07_v3: 1316138 - 1318058 (+),tRNA,1,73,0,0,tRNA Valine,NA,NA,0,127148,FALSE,PF3D7_0730600 tRNA,1,1,tRNA,0,0,0,0,0,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_0730700,PF3D7_0730700 tRNA,Pf3D7_07_v3: 1319011 - 1319082 (-),Pf3D7_07_v3,1319011,1319082,(-),Pf3D7_07_v3: 1320194 - 1319083 (-),tRNA,1,72,0,0,tRNA Threonine,NA,NA,0,126125,FALSE,PF3D7_0730700 tRNA,0,0,tRNA,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.12,0.09,0.54,-0.74,-0.06,-0.33,-0.43,-0.29,-1.1,-0.23,-0.37
PF3D7_0730800,PF3D7_0730800.1 protein,Pf3D7_07_v3: 1321306 - 1322367 (+),Pf3D7_07_v3,1321306,1322367,(+),Pf3D7_07_v3: 1320195 - 1321305 (+),protein,2,882,0,0,"Plasmodium exported protein, unknown function",0,1,exported,123901,FALSE,PF3D7_0730800.1 protein,0,0,other,0,0,1,0,1,0,0,0,0.991694698,0.991694698,-0.17,0.4,-0.17,0.01,-0.12,0.17,0.03,-0.32,-0.19,-0.16,0
PF3D7_0730900,PTP4,Pf3D7_07_v3: 1325375 - 1331813 (+),Pf3D7_07_v3,1325375,1331813,(+),Pf3D7_07_v3: 1322368 - 1325374 (+),protein,2,6333,0,0,EMP1-trafficking protein (PTP4),1,0,exported,119832,FALSE,PTP4,0,0,other,1,0,1,0,2,5,12,12,2.25304834,2.25304834,0.76,1.07,0.25,0,-0.03,0.03,-0.11,-0.32,-0.14,0.41,-0.5
PF3D7_0731000,PF3D7_0731000 ncRNA,Pf3D7_07_v3: 1333175 - 1334938 (-),Pf3D7_07_v3,1333175,1334938,(-),Pf3D7_07_v3: 1336949 - 1334939 (-),ncRNA,1,1764,0,0,unspecified product,NA,NA,0,110269,FALSE,PF3D7_0731000 ncRNA,0,2,ncRNA,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.22,0.19,0.36,1.03,0.53,-1.19,-0.18,-0.61,-0.97,-0.66,-0.02
PF3D7_0731100,PTP2,Pf3D7_07_v3: 1338959 - 1341790 (+),Pf3D7_07_v3,1338959,1341790,(+),Pf3D7_07_v3: 1336949 - 1338958 (+),protein,2,2673,0,0,EMP1-trafficking protein (PTP2),1,0,exported,106248,FALSE,PTP2,0,0,other,0,0,0,0,0,8,14,14,1.798277506,1.798277506,-0.03,-0.01,0.12,0.02,0.15,0.19,-0.02,-0.29,-0.26,0.22,-0.17
PF3D7_0731200,PF3D7_0731200 protein,Pf3D7_07_v3: 1342842 - 1343996 (-),Pf3D7_07_v3,1342842,1343996,(-),Pf3D7_07_v3: 1347014 - 1343997 (-),protein,2,930,0,0,"Plasmodium exported protein, unknown function",2,0,exported,101211,FALSE,PF3D7_0731200 protein,0,0,other,1,0,0,0,1,0,0,0,0.991694698,0.991694698,-0.19,0.02,-0.23,-0.19,-0.01,-0.07,-0.26,-0.34,-0.42,-0.09,0.01
PF3D7_0731300,PfG174,Pf3D7_07_v3: 1350032 - 1351149 (+),Pf3D7_07_v3,1350032,1351149,(+),Pf3D7_07_v3: 1347015 - 1350031 (+),protein,2,954,0,0,"Plasmodium exported protein (PHISTb), unknown function (PfG174)",1,0,exported,95175,FALSE,PfG174,1,1,PHISTb,1,0,1,0,2,0,0,0,0.991694698,0.991694698,0.39,0.65,-0.12,0.03,-0.11,-0.1,-0.04,-0.04,-0.1,0.09,-0.03
PF3D7_0731400,FIKK7.2,Pf3D7_07_v3: 1353758 - 1355482 (+),Pf3D7_07_v3,1353758,1355482,(+),Pf3D7_07_v3: 1351150 - 1353757 (+),protein,2,1605,0,1,"serine/threonine protein kinase, FIKK family, pseudogene (FIKK7.2)",0,0,exported,91449,FALSE,FIKK7.2,1,1,FIKK,1,0,0,0,1,0,0,0,0.991694698,0.991694698,-0.16,0.22,-0.05,0.06,-0.06,0.04,-0.53,-0.51,-0.79,-0.49,0.3
PF3D7_0731500,EBA175,Pf3D7_07_v3: 1358055 - 1362929 (+),Pf3D7_07_v3,1358055,1362929,(+),Pf3D7_07_v3: 1355483 - 1358054 (+),protein,4,4509,0,0,erythrocyte binding antigen-175 (EBA175),1,1,microneme,87152,FALSE,EBA175,0,1,invasion/motility,0,0,1,0,1,0,0,0,0.991694698,0.991694698,-0.12,0.09,0.04,0.12,-0.11,0.08,-0.79,-0.26,-0.4,-0.12,-0.47
PF3D7_0731600,ACS5,Pf3D7_07_v3: 1368161 - 1370596 (+),Pf3D7_07_v3,1368161,1370596,(+),Pf3D7_07_v3: 1362930 - 1368160 (+),protein,1,2436,0,0,acyl-CoA synthetase (ACS5),0,1,secretoryPathway,77046,FALSE,ACS5,0,0,ACS,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.08,-0.17,-0.07,-0.18,-0.17,-0.22,0.04,0.56,-0.53,-0.23,-0.11
PF3D7_0731700,PF3D7_0731700 protein,Pf3D7_07_v3: 1372063 - 1372760 (+),Pf3D7_07_v3,1372063,1372760,(+),Pf3D7_07_v3: 1370597 - 1372062 (+),protein,2,591,0,0,"Plasmodium exported protein (hyp9), unknown function",2,1,exported,73144,FALSE,PF3D7_0731700 protein,0,0,ExpHyp,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.22,0.47,0.3,-0.6,-0.08,-0.04,-0.31,0.56,-0.67,-0.21,0.08
PF3D7_0731800,GEXP08,Pf3D7_07_v3: 1378618 - 1380769 (+),Pf3D7_07_v3,1378618,1380769,(+),Pf3D7_07_v3: 1372761 - 1378617 (+),protein,2,2028,0,0,"alpha/beta hydrolase, putative (GEXP08)",1,1,secretoryPathway,66589,TRUE,GEXP08,0,2,other,0,1,0,0,1,4,4,4,0.991694698,0.991694698,-0.19,0,0.07,0.8,1.22,0.62,-0.14,-0.47,-0.05,0.58,0.43
PF3D7_0731900,RIF PF3D7_0731900,Pf3D7_07_v3: 1382410 - 1383524 (+),Pf3D7_07_v3,1382410,1383524,(+),Pf3D7_07_v3: 1380770 - 1382409 (+),protein,4,957,0,1,"rifin, pseudogene (RIF)",1,1,exported,62797,TRUE,RIF PF3D7_0731900,0,1,rifin,0,1,0,0,1,0,0,0,0.991694698,0.991694698,0.19,0.5,-0.37,-0.08,-0.11,-0.05,-0.29,0.61,-0.87,-0.25,-0.02
PF3D7_0732000,STEVOR PF3D7_0732000,Pf3D7_07_v3: 1385635 - 1386626 (+),Pf3D7_07_v3,1385635,1386626,(+),Pf3D7_07_v3: 1383525 - 1385634 (+),protein,2,891,0,0,stevor,3,1,exported,59572,TRUE,STEVOR PF3D7_0732000,1,3,stevor,0,1,0,0,1,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_0732100,VAR PF3D7_0732100,Pf3D7_07_v3: 1387753 - 1389037 (+),Pf3D7_07_v3,1387753,1389037,(+),Pf3D7_07_v3: 1386627 - 1387752 (+),protein,2,1284,0,1,"erythrocyte membrane protein 1 (PfEMP1), pseudogene (VAR)",2,0,exported,57454,TRUE,VAR PF3D7_0732100,0,0,var,0,1,0,0,1,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_0732200,RIF PF3D7_0732200,Pf3D7_07_v3: 1390711 - 1392043 (+),Pf3D7_07_v3,1390711,1392043,(+),Pf3D7_07_v3: 1389038 - 1390710 (+),protein,2,1101,0,0,rifin (RIF),3,0,exported,54496,TRUE,RIF PF3D7_0732200,0,0,rifin,0,1,1,1,3,0,0,0,0.991694698,0.991694698,-0.31,0.19,-0.28,-0.18,-0.29,-0.25,-0.01,-0.66,-0.39,-0.11,0.19
PF3D7_0732300,RIF PF3D7_0732300,Pf3D7_07_v3: 1396437 - 1397639 (-),Pf3D7_07_v3,1396437,1397639,(-),Pf3D7_07_v3: 1399451 - 1397640 (-),protein,2,1017,0,0,rifin (RIF),1,1,exported,47568,TRUE,RIF PF3D7_0732300,0,2,rifin,0,1,0,0,1,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_0732400,RIF PF3D7_0732400,Pf3D7_07_v3: 1399452 - 1400682 (-),Pf3D7_07_v3,1399452,1400682,(-),Pf3D7_07_v3: 1402622 - 1400683 (-),protein,2,1149,0,0,rifin (RIF),3,1,exported,44525,TRUE,RIF PF3D7_0732400,0,1,rifin,0,1,0,0,1,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_0732500,RIF PF3D7_0732500,Pf3D7_07_v3: 1402623 - 1403978 (-),Pf3D7_07_v3,1402623,1403978,(-),Pf3D7_07_v3: 1405416 - 1403979 (-),protein,2,1119,0,0,rifin (RIF),1,1,exported,41229,TRUE,RIF PF3D7_0732500,0,0,rifin,0,1,1,0,2,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_0732600,PF3D7_0732600 protein,Pf3D7_07_v3: 1406853 - 1407065 (+),Pf3D7_07_v3,1406853,1407065,(+),Pf3D7_07_v3: 1405417 - 1406852 (+),protein,1,213,0,0,"Plasmodium exported protein, unknown function, fragment",0,0,exported,38354,TRUE,PF3D7_0732600 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_0732700,RIF PF3D7_0732700,Pf3D7_07_v3: 1408781 - 1409975 (+),Pf3D7_07_v3,1408781,1409975,(+),Pf3D7_07_v3: 1407066 - 1408780 (+),protein,2,1080,0,0,rifin (RIF),3,1,exported,36426,TRUE,RIF PF3D7_0732700,0,0,rifin,0,0,0,0,0,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_0732800,PF3D7_0732800 protein,Pf3D7_07_v3: 1410435 - 1412231 (+),Pf3D7_07_v3,1410435,1412231,(+),Pf3D7_07_v3: 1409976 - 1410434 (+),protein,2,1329,0,0,"erythrocyte membrane protein 1 (PfEMP1), exon 2",0,1,exported,34772,TRUE,PF3D7_0732800 protein,1,1,var,0,0,0,0,0,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_0732900,RIF PF3D7_0732900,Pf3D7_07_v3: 1414434 - 1415683 (+),Pf3D7_07_v3,1414434,1415683,(+),Pf3D7_07_v3: 1412232 - 1414433 (+),protein,2,1020,0,0,rifin (RIF),1,0,exported,30773,TRUE,RIF PF3D7_0732900,0,0,rifin,1,1,0,0,2,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_0733000,VAR PF3D7_0733000,Pf3D7_07_v3: 1417588 - 1426234 (-),Pf3D7_07_v3,1417588,1426234,(-),Pf3D7_07_v3: 1431235 - 1426235 (-),protein,2,7788,0,0,"erythrocyte membrane protein 1, PfEMP1 (VAR)",0,0,exported,18973,TRUE,VAR PF3D7_0733000,0,2,var,0,1,1,1,3,0,0,0,0.991694698,0.991694698,-0.18,-0.13,0.01,-0.27,-0.21,-0.31,0.03,-0.27,-0.72,0.13,-0.26
PF3D7_0800100,VAR PF3D7_0800100,Pf3D7_08_v3: 21361 - 28653 (+),Pf3D7_08_v3,21361,28653,(+),Pf3D7_08_v3: 16360 - 21360 (+),protein,2,6363,0,0,"erythrocyte membrane protein 1, PfEMP1 (VAR)",0,0,exported,21361,TRUE,VAR PF3D7_0800100,0,5,var,0,1,1,1,3,0,0,0,0.991694698,0.991694698,-0.09,0.06,-0.48,-0.18,-0.2,-0.44,-0.31,0.33,-1.24,0.05,0.06
PF3D7_0800200,VAR PF3D7_0800200,Pf3D7_08_v3: 29700 - 39033 (-),Pf3D7_08_v3,29700,39033,(-),Pf3D7_08_v3: 39991 - 39034 (-),protein,2,8577,0,0,"erythrocyte membrane protein 1, PfEMP1 (VAR)",0,0,exported,39033,TRUE,VAR PF3D7_0800200,0,0,var,0,1,1,1,3,0,0,0,0.991694698,0.991694698,-0.22,-0.29,0.19,-0.07,-0.14,-0.24,0.05,-0.71,-0.77,0.08,-0.31
PF3D7_0800300,VAR PF3D7_0800300,Pf3D7_08_v3: 40948 - 50939 (+),Pf3D7_08_v3,40948,50939,(+),Pf3D7_08_v3: 39992 - 40947 (+),protein,2,8943,0,0,"erythrocyte membrane protein 1, PfEMP1 (VAR)",0,0,exported,40948,TRUE,VAR PF3D7_0800300,0,0,var,1,1,1,1,4,0,0,0,0.991694698,0.991694698,-0.14,0.01,0.04,-0.12,-0.05,0.08,-0.21,-0.07,-0.74,0.21,-0.17
PF3D7_0800400,RIF PF3D7_0800400,Pf3D7_08_v3: 52760 - 53982 (-),Pf3D7_08_v3,52760,53982,(-),Pf3D7_08_v3: 56351 - 53983 (-),protein,2,993,0,0,rifin (RIF),1,0,exported,53982,TRUE,RIF PF3D7_0800400,0,2,rifin,0,0,0,0,0,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_0800500,RIF PF3D7_0800500,Pf3D7_08_v3: 56352 - 57703 (-),Pf3D7_08_v3,56352,57703,(-),Pf3D7_08_v3: 61137 - 57704 (-),protein,2,1128,0,0,rifin (RIF),1,1,exported,57703,TRUE,RIF PF3D7_0800500,0,0,rifin,0,1,0,0,1,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_0800600,PF3D7_0800600 protein,Pf3D7_08_v3: 61138 - 62135 (-),Pf3D7_08_v3,61138,62135,(-),Pf3D7_08_v3: 65715 - 62136 (-),protein,2,876,0,0,"Plasmodium exported protein (PHISTa), unknown function",1,1,exported,62135,TRUE,PF3D7_0800600 protein,0,4,PHISTa,0,1,0,0,1,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_0800650,PF3D7_0800650 snoRNA,Pf3D7_08_v3:64633 - 64778(-),Pf3D7_08_v3,64633,64778,(-),Pf3D7_08_v3: 65716 - 71785 (-),snoRNA,1,146,0,0,H/ACA snoRNA,NA,NA,nucleus,64633,TRUE,PF3D7_0800650 snoRNA,NA,NA,snoRNA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,
PF3D7_0800700,SURF8.3,Pf3D7_08_v3: 65716 - 71785 (-),Pf3D7_08_v3,65716,71785,(-),Pf3D7_08_v3: 75805 - 71786 (-),protein,3,5778,0,0,surface-associated interspersed protein 8.3 (SURFIN 8.3) (SURF8.3),1,0,exported,71785,TRUE,SURF8.3,0,3,SURFIN,0,1,0,0,1,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_0800750,PF3D7_0800750 protein,Pf3D7_08_v3:76520 - 77102(+),Pf3D7_08_v3,76520,77102,(+),Pf3D7_08_v3: 65716 - 71785 (-),protein,7,576,0,1,"Plasmodium exported protein, unknown function, pseudogene",2,0,exported,76520,TRUE,PF3D7_0800750 protein,NA,NA,other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,
PF3D7_0800800,PF3D7_0800800 protein,Pf3D7_08_v3: 79823 - 80642 (+),Pf3D7_08_v3,79823,80642,(+),Pf3D7_08_v3: 75805 - 79822 (+),protein,2,630,0,0,"Plasmodium exported protein (hyp7), unknown function",2,1,exported,79823,FALSE,PF3D7_0800800 protein,0,1,ExpHyp,1,1,0,0,2,0,0,0,0.991694698,0.991694698,-0.14,0.1,-0.58,-0.1,-0.31,0.21,-1.16,0.14,-1.37,-0.41,0.42
PF3D7_0800900,PF3D7_0800900 protein,Pf3D7_08_v3: 83128 - 83904 (+),Pf3D7_08_v3,83128,83904,(+),Pf3D7_08_v3: 80643 - 83127 (+),protein,3,636,0,1,"Plasmodium exported protein (hyp7), unknown function, pseudogene",2,0,exported,83128,FALSE,PF3D7_0800900 protein,1,1,ExpHyp,1,1,1,0,3,0,0,0,0.991694698,0.991694698,-0.25,-0.18,-0.27,0.02,0.11,0.22,-0.43,-0.86,-0.83,-0.3,-0.11
PF3D7_0801000,PF3D7_0801000 protein,Pf3D7_08_v3: 84568 - 88422 (-),Pf3D7_08_v3,84568,88422,(-),Pf3D7_08_v3: 91396 - 88423 (-),protein,2,3660,0,0,"Plasmodium exported protein (PHISTc), unknown function",1,0,exported,88422,FALSE,PF3D7_0801000 protein,0,1,PHISTc,1,0,1,0,2,3,26,26,4.102925705,4.102925705,0.08,0.18,0.17,-0.04,-0.08,0.15,0.12,-0.23,-0.18,-0.1,-0.2
PF3D7_0801100,PF3D7_0801100 rRNA,Pf3D7_08_v3: 91397 - 97571 (-),Pf3D7_08_v3,91397,97571,(-),Pf3D7_08_v3: 98889 - 97572 (-),rRNA,1,6175,0,0,28S ribosomal RNA,NA,NA,0,97571,FALSE,PF3D7_0801100 rRNA,3,5,rRNA,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.08,-0.19,0.27,-0.18,-0.01,-0.33,0.7,1.13,0.15,0.06,0.36
PF3D7_0801200,PF3D7_0801200 rRNA,Pf3D7_08_v3: 98890 - 99051 (-),Pf3D7_08_v3,98890,99051,(-),Pf3D7_08_v3: 101953 - 99052 (-),rRNA,1,162,0,0,5.8S ribosomal RNA,NA,NA,0,99051,FALSE,PF3D7_0801200 rRNA,1,4,rRNA,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.51,0.01,0.68,-0.29,0.1,-0.28,1.2,1.79,0.29,0.25,0.27
PF3D7_0801300,WARP,Pf3D7_08_v3: 101954 - 102826 (-),Pf3D7_08_v3,101954,102826,(-),Pf3D7_08_v3: 104524 - 102827 (-),protein,1,873,0,0,von Willebrand factor A domain-related protein (WARP),0,1,microneme,102826,FALSE,WARP,1,1,invasion/motility,0,1,0,0,1,0,0,0,0.991694698,0.991694698,0.06,0.32,-1.11,0.28,0.12,0.06,-0.35,-0.23,-0.26,1.21,0.66
PF3D7_0801400,PF3D7_0801400 protein,Pf3D7_08_v3: 104525 - 104888 (-),Pf3D7_08_v3,104525,104888,(-),Pf3D7_08_v3: 106592 - 104889 (-),protein,2,237,0,0,"probable protein, unknown function",0,0,0,104888,FALSE,PF3D7_0801400 protein,0,0,other,0,0,1,0,1,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_0801500,NOL10,Pf3D7_08_v3: 106593 - 108242 (-),Pf3D7_08_v3,106593,108242,(-),Pf3D7_08_v3: 109179 - 108243 (-),protein,1,1650,0,0,"nucleolar protein 10, putative (NOL10)",0,0,nucleus,108242,FALSE,NOL10,0,0,other,0,0,0,0,0,0,1,1,7.649906181,7.649906181,-0.17,0.03,-0.14,-0.13,-0.05,0.22,0.22,0.21,-0.42,-0.22,-0.12
